,phases,bus1,kV,kW,pf,model,yearly,daily,duty,growth,conn,kvar,Rneut,Xneut,status,class,Vminpu,Vmaxpu,Vminnorm,Vminemerg,xfkVA,allocationfactor,kVA,%mean,%stddev,CVRwatts,CVRvars,kwh,kwhdays,Cfactor,CVRcurve,NumCust,ZIPV,%SeriesRL,RelWeight,Vlowpu,puXharm,XRharm,spectrum,basefreq,enabled,like
Load.load_p1rlv1900_2,1,p1rlv1900.2,0.12,1.91258307695539,0.98,1,res_kw_134_pu,,,,wye,0.388200987495609,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.95158244328768,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1901_1,1,p1rlv1901.1,0.12,4.8861141847383,0.9692,1,res_kw_549_pu,,,,wye,1.24176878595498,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.04143843997652,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1901_2,1,p1rlv1901.2,0.12,4.8861141847383,0.9692,1,res_kw_549_pu,,,,wye,1.24176878595498,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.04143843997652,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1902_1,1,p1rlv1902.1,0.12,4.66608075403165,0.979,1,res_kw_280_pu,,,,wye,0.970481491853519,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.76593578735329,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1902_2,1,p1rlv1902.2,0.12,4.66608075403165,0.979,1,res_kw_280_pu,,,,wye,0.970481491853519,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.76593578735329,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1903_1,1,p1rlv1903.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1903_2,1,p1rlv1903.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1904_1,1,p1rlv1904.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1904_2,1,p1rlv1904.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1905_1,1,p1rlv1905.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1905_2,1,p1rlv1905.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1906_1,1,p1rlv1906.1,0.12,3.46952195191357,0.9646,1,res_kw_825_pu,,,,wye,0.949062068756923,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.59698504099799,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1906_2,1,p1rlv1906.2,0.12,3.46952195191357,0.9646,1,res_kw_825_pu,,,,wye,0.949062068756923,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.59698504099799,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1907_1,1,p1rlv1907.1,0.12,3.36419092077121,0.964,1,res_kw_523_pu,,,,wye,0.928426624446149,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.48995079454996,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1907_2,1,p1rlv1907.2,0.12,3.36419092077121,0.964,1,res_kw_523_pu,,,,wye,0.928426624446149,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.48995079454996,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1908_1,1,p1rlv1908.1,0.12,5.95201051306891,0.9838,1,res_kw_1108_pu,,,,wye,1.08616411985142,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.05030426036043,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1908_2,1,p1rlv1908.2,0.12,5.95201051306891,0.9838,1,res_kw_1108_pu,,,,wye,1.08616411985142,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.05030426036043,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1909_1,1,p1rlv1909.1,0.12,5.94142297139958,0.9754,1,res_kw_595_pu,,,,wye,1.34320758132959,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.09136384823759,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1909_2,1,p1rlv1909.2,0.12,5.94142297139958,0.9754,1,res_kw_595_pu,,,,wye,1.34320758132959,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.09136384823759,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1910_1,1,p1rlv1910.1,0.12,7.75787357949109,0.9711,1,res_kw_863_pu,,,,wye,1.90499410129101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.98834181800701,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1910_2,1,p1rlv1910.2,0.12,7.75787357949109,0.9711,1,res_kw_863_pu,,,,wye,1.90499410129101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.98834181800701,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1911_1,1,p1rlv1911.1,0.12,5.67534636933963,0.977,1,res_kw_1186_pu,,,,wye,1.23898522609058,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80901375471321,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1911_2,1,p1rlv1911.2,0.12,5.67534636933963,0.977,1,res_kw_1186_pu,,,,wye,1.23898522609058,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80901375471321,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1912_1,1,p1rlv1912.1,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1912_2,1,p1rlv1912.2,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1913_1,1,p1rlv1913.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1913_2,1,p1rlv1913.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1914_1,1,p1rlv1914.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1914_2,1,p1rlv1914.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1915_1,1,p1rlv1915.1,0.12,6.49586740388688,0.9882,1,res_kw_597_pu,,,,wye,1.00740893082448,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.57352006787726,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1915_2,1,p1rlv1915.2,0.12,6.49586740388688,0.9882,1,res_kw_597_pu,,,,wye,1.00740893082448,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.57352006787726,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1916_1,1,p1rlv1916.1,0.12,5.65930151113221,0.9755,1,res_kw_324_pu,,,,wye,1.27612519205737,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80139544417606,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1916_2,1,p1rlv1916.2,0.12,5.65930151113221,0.9755,1,res_kw_324_pu,,,,wye,1.27612519205737,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.80139544417606,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1917_1,1,p1rlv1917.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1917_2,1,p1rlv1917.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1918_1,1,p1rlv1918.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1918_2,1,p1rlv1918.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1919_1,1,p1rlv1919.1,0.12,6.13948892445232,0.9863,1,res_kw_421_pu,,,,wye,1.02825756313256,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22500103370369,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1919_2,1,p1rlv1919.2,0.12,6.13948892445232,0.9863,1,res_kw_421_pu,,,,wye,1.02825756313256,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22500103370369,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1920_1,1,p1rlv1920.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1920_2,1,p1rlv1920.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1921_1,1,p1rlv1921.1,0.12,2.4402285312139,0.9339,1,res_kw_409_pu,,,,wye,0.934227388367793,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.61294777937234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1921_2,1,p1rlv1921.2,0.12,2.4402285312139,0.9339,1,res_kw_409_pu,,,,wye,0.934227388367793,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.61294777937234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1922_1,1,p1rlv1922.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1922_2,1,p1rlv1922.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1923_1,1,p1rlv1923.1,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1923_2,1,p1rlv1923.2,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1924_1,1,p1rlv1924.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1924_2,1,p1rlv1924.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1925_1,1,p1rlv1925.1,0.12,3.88609115079136,0.9775,1,res_kw_121_pu,,,,wye,0.837952351788839,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.97540797606074,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1925_2,1,p1rlv1925.2,0.12,3.88609115079136,0.9775,1,res_kw_121_pu,,,,wye,0.837952351788839,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.97540797606074,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1926_1,1,p1rlv1926.1,0.12,2.51378272638731,0.9537,1,res_kw_621_pu,,,,wye,0.792778272489276,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.63583022685724,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1926_2,1,p1rlv1926.2,0.12,2.51378272638731,0.9537,1,res_kw_621_pu,,,,wye,0.792778272489276,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.63583022685724,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1927_1,1,p1rlv1927.1,0.12,4.90079891870261,0.9772,1,res_kw_1193_pu,,,,wye,1.06391478058745,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.01495211362074,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1927_2,1,p1rlv1927.2,0.12,4.90079891870261,0.9772,1,res_kw_1193_pu,,,,wye,1.06391478058745,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.01495211362074,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1928_1,1,p1rlv1928.1,0.12,2.1376631749205,0.9602,1,res_kw_93_pu,,,,wye,0.621803346602117,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.22626217037814,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1928_2,1,p1rlv1928.2,0.12,2.1376631749205,0.9602,1,res_kw_93_pu,,,,wye,0.621803346602117,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.22626217037814,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1929_1,1,p1rlv1929.1,0.12,2.18940465051843,0.9489,1,res_kw_1042_pu,,,,wye,0.728104075725195,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.30729891188796,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1929_2,1,p1rlv1929.2,0.12,2.18940465051843,0.9489,1,res_kw_1042_pu,,,,wye,0.728104075725195,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.30729891188796,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1930_1,1,p1rlv1930.1,0.12,2.9168036443876,0.9992,1,res_kw_1094_pu,,,,wye,0.114995182522314,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.91906961066641,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1930_2,1,p1rlv1930.2,0.12,2.9168036443876,0.9992,1,res_kw_1094_pu,,,,wye,0.114995182522314,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.91906961066641,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1931_1,1,p1rlv1931.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1931_2,1,p1rlv1931.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1932_1,1,p1rlv1932.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1932_2,1,p1rlv1932.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1933_1,1,p1rlv1933.1,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1933_2,1,p1rlv1933.2,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1934_1,1,p1rlv1934.1,0.12,13.7936740875238,0.9981,1,com_kw_14989_pu,,,,wye,0.850632391631509,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,13.8198777237181,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1934_2,1,p1rlv1934.2,0.12,13.7936740875238,0.9981,1,com_kw_14989_pu,,,,wye,0.850632391631509,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,13.8198777237181,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1935,3,p1rlv1935.1.2.3,0.48,44.3583726188393,0.9993,1,com_kw_14360_pu,,,,wye,1.66152394986815,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,44.3894794205539,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1936_1,1,p1rlv1936.1,0.12,5.17566286065158,0.9982,1,com_kw_13393_pu,,,,wye,0.307375302321546,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.18478211920283,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1936_2,1,p1rlv1936.2,0.12,5.17566286065158,0.9982,1,com_kw_13393_pu,,,,wye,0.307375302321546,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.18478211920283,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1937_1,1,p1rlv1937.1,0.12,4.29570397100424,0.94,1,res_kw_282_pu,,,,wye,1.55926927598916,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.56994456000785,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1937_2,1,p1rlv1937.2,0.12,4.29570397100424,0.94,1,res_kw_282_pu,,,,wye,1.55926927598916,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.56994456000785,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1938_1,1,p1rlv1938.1,0.12,7.75787357949109,0.9711,1,res_kw_863_pu,,,,wye,1.90499410129101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.98834181800701,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1938_2,1,p1rlv1938.2,0.12,7.75787357949109,0.9711,1,res_kw_863_pu,,,,wye,1.90499410129101,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.98834181800701,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1939_1,1,p1rlv1939.1,0.12,4.29570397100424,0.94,1,res_kw_282_pu,,,,wye,1.55926927598916,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.56994456000785,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1939_2,1,p1rlv1939.2,0.12,4.29570397100424,0.94,1,res_kw_282_pu,,,,wye,1.55926927598916,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.56994456000785,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1940_1,1,p1rlv1940.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1940_2,1,p1rlv1940.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1941_1,1,p1rlv1941.1,0.12,5.16622704037081,0.9838,1,res_kw_852_pu,,,,wye,0.941312930764753,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.25128287814354,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1941_2,1,p1rlv1941.2,0.12,5.16622704037081,0.9838,1,res_kw_852_pu,,,,wye,0.941312930764753,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.25128287814354,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1942_1,1,p1rlv1942.1,0.12,1.8636614682403,0.9656,1,res_kw_532_pu,,,,wye,0.501517968238762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.92996226405335,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1942_2,1,p1rlv1942.2,0.12,1.8636614682403,0.9656,1,res_kw_532_pu,,,,wye,0.501517968238762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.92996226405335,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1943_1,1,p1rlv1943.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1943_2,1,p1rlv1943.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1944_1,1,p1rlv1944.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1944_2,1,p1rlv1944.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1945_1,1,p1rlv1945.1,0.12,2.98982493641607,0.9951,1,res_kw_1070_pu,,,,wye,0.298316450227976,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.00467067328384,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv1945_2,1,p1rlv1945.2,0.12,2.98982493641607,0.9951,1,res_kw_1070_pu,,,,wye,0.298316450227976,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.00467067328384,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
