,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:p2udt6557-p2udt6557lv),1,3,3,p2udt6557lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6557.2', 'p2udt6557lv.1.0', 'p2udt6557lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8745462, (-150.43), 25.55929, (28.667), 25.55265, (28.693), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6558-p2udt6558lv),1,3,3,p2udt6558lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6558.2', 'p2udt6558lv.1.0', 'p2udt6558lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.295404, (-140.78), 67.73281, (38.835), 67.7116, (38.883), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6559-p2udt6559lv),1,3,3,p2udt6559lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6559.3', 'p2udt6559lv.1.0', 'p2udt6559lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.851612, (101.06), 84.41068, (-79.238), 84.37983, (-79.179), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6560-p2udt6560lv),1,3,3,p2udt6560lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6560.3', 'p2udt6560lv.1.0', 'p2udt6560lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.692234, (91.253), 79.71838, (-89.191), 79.67918, (-89.138), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6561-p2udt6561lv),1,3,3,p2udt6561lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6561.1', 'p2udt6561lv.1.0', 'p2udt6561lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.155563, (-13.234), 63.48576, (166.5), 63.47335, (166.54), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6562-p2udt6562lv),1,3,3,p2udt6562lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6562.2', 'p2udt6562lv.1.0', 'p2udt6562lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"3.08663, (-128.23), 91.8292, (51.651), 91.80453, (51.751), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6563-p2udt6563lv),3,2,2,p2udt6563lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6563', 'p2udt6563lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.2738944, (-59.245), 11.84282, (119.46), 0.2739023, (-179.25), 11.84319, (-0.54577), 0.2739031, (60.756), 11.84323, (-120.54), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6564-p2udt6564lv),1,3,3,p2udt6564lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt6564.2', 'p2udt6564lv.1.0', 'p2udt6564lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.1171597, (-146.94), 3.072642, (28.811), 3.072493, (28.817), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt6565-p2udt6565lv),3,2,2,p2udt6565lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6565', 'p2udt6565lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.2659827, (-61.892), 11.50083, (116.66), 0.2659912, (178.11), 11.50122, (-3.3365), 0.2659804, (58.111), 11.50072, (-123.34), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6566-p2udt6566lv),1,3,3,p2udt6566lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6566.2', 'p2udt6566lv.1.0', 'p2udt6566lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.243582, (-145.01), 36.20866, (34.169), 36.20136, (34.195), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6567-p2udt6567lv),1,3,3,p2udt6567lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6567.2', 'p2udt6567lv.1.0', 'p2udt6567lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.839799, (-137.86), 84.04815, (41.857), 84.01991, (41.917), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6568-p2udt6568lv),1,3,3,p2udt6568lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6568.3', 'p2udt6568lv.1.0', 'p2udt6568lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.030639, (102.09), 30.16964, (-78.384), 30.16381, (-78.351), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6569-p2udt6569lv),1,3,3,p2udt6569lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6569.1', 'p2udt6569lv.1.0', 'p2udt6569lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.373259, (-27.808), 40.12671, (151.37), 40.11688, (151.4), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6570-p2udt6570lv),1,3,3,p2udt6570lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt6570.2', 'p2udt6570lv.1.0', 'p2udt6570lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3590105, (-128.65), 10.2713, (50.919), 10.27045, (50.944), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt6573-p2udt6573lv),1,3,3,p2udt6573lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6573.1', 'p2udt6573lv.1.0', 'p2udt6573lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.391104, (-27.886), 41.04218, (151.58), 41.02651, (151.62), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6575-p2udt6575lv),1,3,3,p2udt6575lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6575.1', 'p2udt6575lv.1.0', 'p2udt6575lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.650521, (-16.403), 48.7638, (163.31), 48.75011, (163.37), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6577-p2udt6577lv),1,3,3,p2udt6577lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt6577.2', 'p2udt6577lv.1.0', 'p2udt6577lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5795079, (-150.63), 16.95546, (28.488), 16.94937, (28.522), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt6578-p2udt6578lv),1,3,3,p2udt6578lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6578.1', 'p2udt6578lv.1.0', 'p2udt6578lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.010417, (-26.783), 59.23584, (152.67), 59.21528, (152.71), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6579-p2udt6579lv),1,3,3,p2udt6579lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6579.2', 'p2udt6579lv.1.0', 'p2udt6579lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.622589, (-140.85), 47.54462, (38.617), 47.53377, (38.651), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6580-p2udt6580lv),1,3,3,p2udt6580lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6580.3', 'p2udt6580lv.1.0', 'p2udt6580lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.202421, (90.261), 35.02171, (-90.734), 35.01377, (-90.71), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6581-p2udt6581lv),1,3,3,p2udt6581lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6581.3', 'p2udt6581lv.1.0', 'p2udt6581lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"0.986939, (92.776), 28.53043, (-88.346), 28.52556, (-88.326), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6582-p2udt6582lv),1,3,3,p2udt6582lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6582.1', 'p2udt6582lv.1.0', 'p2udt6582lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4093945, (-25.341), 11.57135, (152.99), 11.57018, (153), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6583-p2udt6583lv),1,3,3,p2udt6583lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6583.3', 'p2udt6583lv.1.0', 'p2udt6583lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.474655, (90.029), 43.19301, (-90.787), 43.18084, (-90.758), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6584-p2udt6584lv),1,3,3,p2udt6584lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6584.3', 'p2udt6584lv.1.0', 'p2udt6584lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.583818, (92.54), 46.44192, (-88.163), 46.42898, (-88.131), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6585-p2udt6585lv),1,3,3,p2udt6585lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6585.3', 'p2udt6585lv.1.0', 'p2udt6585lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.3108, (87.773), 38.30226, (-93.205), 38.29209, (-93.18), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6586-p2udt6586lv),1,3,3,p2udt6586lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6586.3', 'p2udt6586lv.1.0', 'p2udt6586lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.815257, (94.397), 83.3791, (-85.988), 83.34051, (-85.931), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6587-p2udt6587lv),3,2,2,p2udt6587lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6587', 'p2udt6587lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.1379579, (-55.747), 5.712011, (121.85), 0.1379627, (-175.75), 5.712253, (1.85), 0.1379624, (64.254), 5.712234, (-118.15), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6590-p2udt6590lv),1,3,3,p2udt6590lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6590.2', 'p2udt6590lv.1.0', 'p2udt6590lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.23153, (-142.78), 36.2225, (36.724), 36.21224, (36.762), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt7224-p2udt7224lv),1,3,3,p2udt7224lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt7224.2', 'p2udt7224lv.1.0', 'p2udt7224lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.028873, (-133.03), 59.68586, (46.696), 59.67511, (46.741), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt8145-p2udt8145lv),1,3,3,p2udt8145lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt8145.2', 'p2udt8145lv.1.0', 'p2udt8145lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.699518, (-151.03), 20.31398, (27.826), 20.30969, (27.847), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt8146-p2udt8146lv),1,3,3,p2udt8146lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt8146.1', 'p2udt8146lv.1.0', 'p2udt8146lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8475832, (-24.058), 24.97344, (155.45), 24.96322, (155.5), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt8159-p2udt8159lv),1,3,3,p2udt8159lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt8159.1', 'p2udt8159lv.1.0', 'p2udt8159lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.588482, (-17.218), 46.90747, (162.48), 46.89426, (162.53), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt8160-p2udt8160lv),3,2,2,p2udt8160lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt8160', 'p2udt8160lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.4156582, (-57.977), 18.21658, (121.22), 0.4156478, (-177.99), 18.2161, (1.213), 0.4157046, (62.017), 18.21872, (-118.78), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt8161-p2udt8161lv),1,3,3,p2udt8161lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt8161.3', 'p2udt8161lv.1.0', 'p2udt8161lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.681795, (101.72), 49.7123, (-78.583), 49.69668, (-78.529), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt8461-p2udt8461lv),1,3,3,p2udt8461lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt8461.2', 'p2udt8461lv.1.0', 'p2udt8461lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.986256, (-142.61), 28.86253, (36.782), 28.85603, (36.813), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt8485-p2udt8485lv),1,3,3,p2udt8485lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt8485.3', 'p2udt8485lv.1.0', 'p2udt8485lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5086687, (98.282), 14.7941, (-82.449), 14.79068, (-82.416), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt8488-p2udt8488lv),1,3,3,p2udt8488lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt8488.1', 'p2udt8488lv.1.0', 'p2udt8488lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.027013, (-18.33), 59.6614, (161.29), 59.64652, (161.33), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt9644-p2udt9644lv),3,2,2,p2udt9644lv,wye ,0.48,100,1,0.805475,-1,0,"['p2udt9644', 'p2udt9644lv']","['delta', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.5930843, (-56.601), 26.00763, (122.66), 0.593062, (-176.61), 26.0066, (2.6539), 0.5931524, (63.393), 26.01077, (-117.34), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:p2udt11428-p2udt11428lv),1,3,3,p2udt11428lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt11428.3', 'p2udt11428lv.1.0', 'p2udt11428lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8878975, (110.66), 25.85828, (-69.636), 25.85578, (-69.606), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
