,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:rdt39-rdt39lv),1,3,3,rdt39lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt39.1', 'rdt39lv.1.0', 'rdt39lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.754117, (-15.765), 22.14454, (163.88), 22.13907, (163.93), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt40-rdt40lv),1,3,3,rdt40lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt40.2', 'rdt40lv.1.0', 'rdt40lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.068418, (-145.81), 31.3506, (33.567), 31.34195, (33.6), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt41-rdt41lv),1,3,3,rdt41lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt41.3', 'rdt41lv.1.0', 'rdt41lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5380729, (102.42), 15.66654, (-78.122), 15.66339, (-78.086), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt42-rdt42lv),1,3,3,rdt42lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt42.3', 'rdt42lv.1.0', 'rdt42lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.939363, (100.95), 57.44913, (-79.325), 57.42836, (-79.263), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt43-rdt43lv),1,3,3,rdt43lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt43.1', 'rdt43lv.1.0', 'rdt43lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2230406, (-27.077), 6.435459, (151.78), 6.43432, (151.79), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt44-rdt44lv),1,3,3,rdt44lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt44.3', 'rdt44lv.1.0', 'rdt44lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3810382, (91.698), 11.1787, (-88.995), 11.17558, (-88.969), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt45-rdt45lv),1,3,3,rdt45lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt45.1', 'rdt45lv.1.0', 'rdt45lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.172313, (-27.398), 4.914268, (151.08), 4.913542, (151.09), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt46-rdt46lv),1,3,3,rdt46lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt46.2', 'rdt46lv.1.0', 'rdt46lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.107127, (-150.76), 2.968462, (26.449), 2.968136, (26.456), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt47-rdt47lv),1,3,3,rdt47lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt47.2', 'rdt47lv.1.0', 'rdt47lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.287531, (-123.21), 38.12933, (56.721), 38.12566, (56.807), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt48-rdt48lv),1,3,3,rdt48lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt48.3', 'rdt48lv.1.0', 'rdt48lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3060413, (93.851), 8.923283, (-86.951), 8.921319, (-86.929), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt49-rdt49lv),1,3,3,rdt49lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt49.3', 'rdt49lv.1.0', 'rdt49lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8315371, (91.158), 24.51242, (-89.414), 24.50098, (-89.363), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt50-rdt50lv),1,3,3,rdt50lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt50.1', 'rdt50lv.1.0', 'rdt50lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5339113, (-7.4879), 15.52175, (172.28), 15.52022, (172.31), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt51-rdt51lv),1,3,3,rdt51lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt51.2', 'rdt51lv.1.0', 'rdt51lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3268552, (-147.99), 9.552476, (31.208), 9.550132, (31.231), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt52-rdt52lv),1,3,3,rdt52lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt52.2', 'rdt52lv.1.0', 'rdt52lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9631841, (-123.42), 28.39824, (56.507), 28.39605, (56.572), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt53-rdt53lv),1,3,3,rdt53lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt53.1', 'rdt53lv.1.0', 'rdt53lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.6432398, (-26.927), 18.85365, (152.38), 18.84711, (152.42), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt54-rdt54lv),1,3,3,rdt54lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt54.2', 'rdt54lv.1.0', 'rdt54lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.317454, (-130.11), 39.03734, (49.733), 39.02639, (49.82), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt55-rdt55lv),1,3,3,rdt55lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt55.1', 'rdt55lv.1.0', 'rdt55lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4701951, (-26.111), 13.65796, (152.98), 13.65452, (153.01), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt56-rdt56lv),1,3,3,rdt56lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt56.1', 'rdt56lv.1.0', 'rdt56lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1184847, (-28.6), 3.303076, (149.05), 3.302697, (149.06), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt57-rdt57lv),1,3,3,rdt57lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt57.1', 'rdt57lv.1.0', 'rdt57lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2865807, (-27.634), 8.343, (151.46), 8.341154, (151.48), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt58-rdt58lv),1,3,3,rdt58lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt58.3', 'rdt58lv.1.0', 'rdt58lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2769836, (90.826), 8.058645, (-90.156), 8.056869, (-90.136), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt59-rdt59lv),1,3,3,rdt59lv.0.2,wye ,0.12,50,1,0.399408,-1,0,"['rdt59.1', 'rdt59lv.1.0', 'rdt59lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.599112,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.199704', '0.399408', '0.399408']",,,NO,2.4,1.6,2.4,Lag,"1.600721, (-22.89), 47.30583, (156.73), 47.28902, (156.78), ",shell,0.0009777508,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt60-rdt60lv),1,3,3,rdt60lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt60.3', 'rdt60lv.1.0', 'rdt60lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4751389, (92.819), 13.81045, (-88.112), 13.80688, (-88.082), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt61-rdt61lv),1,3,3,rdt61lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt61.1', 'rdt61lv.1.0', 'rdt61lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3811634, (-28.162), 11.1823, (151.14), 11.17917, (151.17), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt62-rdt62lv),1,3,3,rdt62lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt62.3', 'rdt62lv.1.0', 'rdt62lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9355156, (106.2), 27.58318, (-74.062), 27.57595, (-74), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt63-rdt63lv),1,3,3,rdt63lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt63.1', 'rdt63lv.1.0', 'rdt63lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.2944026, (-27.101), 8.388137, (151.37), 8.386776, (151.39), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt64-rdt64lv),1,3,3,rdt64lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt64.3', 'rdt64lv.1.0', 'rdt64lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3678067, (97.982), 10.57114, (-83.005), 10.56935, (-82.98), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt65-rdt65lv),1,3,3,rdt65lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt65.2', 'rdt65lv.1.0', 'rdt65lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.2553374, (-145.3), 7.20974, (33.048), 7.208782, (33.065), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt66-rdt66lv),1,3,3,rdt66lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt66.3', 'rdt66lv.1.0', 'rdt66lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.4180837, (114.9), 12.25677, (-65.218), 12.25558, (-65.186), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt67-rdt67lv),1,3,3,rdt67lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt67.3', 'rdt67lv.1.0', 'rdt67lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3284155, (92.955), 9.59678, (-87.813), 9.594502, (-87.79), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt68-rdt68lv),1,3,3,rdt68lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt68.1', 'rdt68lv.1.0', 'rdt68lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.209457, (-28.197), 6.030595, (150.53), 6.029544, (150.55), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt69-rdt69lv),1,3,3,rdt69lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt69.1', 'rdt69lv.1.0', 'rdt69lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1205845, (-24.395), 3.356166, (153.62), 3.355804, (153.63), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt70-rdt70lv),1,3,3,rdt70lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt70.2', 'rdt70lv.1.0', 'rdt70lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2128268, (-147.65), 6.130664, (31.125), 6.129595, (31.141), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt71-rdt71lv),1,3,3,rdt71lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt71.1', 'rdt71lv.1.0', 'rdt71lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1186235, (-28.608), 3.307369, (149.05), 3.306987, (149.06), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt72-rdt72lv),1,3,3,rdt72lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt72.1', 'rdt72lv.1.0', 'rdt72lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4676071, (-22.049), 13.56571, (157.17), 13.56279, (157.2), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt73-rdt73lv),1,3,3,rdt73lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt73.2', 'rdt73lv.1.0', 'rdt73lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1671331, (-146.41), 4.757062, (32.09), 4.756387, (32.102), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt74-rdt74lv),1,3,3,rdt74lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt74.3', 'rdt74lv.1.0', 'rdt74lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3285549, (92.967), 9.600934, (-87.801), 9.598652, (-87.778), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt75-rdt75lv),1,3,3,rdt75lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt75.3', 'rdt75lv.1.0', 'rdt75lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1908959, (90.054), 5.477999, (-91.415), 5.477079, (-91.402), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt76-rdt76lv),1,3,3,rdt76lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt76.3', 'rdt76lv.1.0', 'rdt76lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.4179677, (114.9), 12.25333, (-65.21), 12.25214, (-65.177), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt77-rdt77lv),1,3,3,rdt77lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt77.3', 'rdt77lv.1.0', 'rdt77lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3546233, (102.88), 10.16118, (-77.913), 10.15981, (-77.889), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt78-rdt78lv),1,3,3,rdt78lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt78.1', 'rdt78lv.1.0', 'rdt78lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2056165, (-29.248), 5.918024, (149.41), 5.916981, (149.43), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
