Hour=0, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.00625.
Hour=6478, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6491, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6502, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6505, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6512, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6517, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6527, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6529, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6538, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6553, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6561, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6563, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6564, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.03125.
Hour=6573, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.025.
Hour=6574, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6577, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6582, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6587, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6599, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6610, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6613, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.03125.
Hour=6621, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.025.
Hour=6622, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6633, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6635, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.03125.
Hour=6645, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.025.
Hour=6648, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6656, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6659, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.03125.
Hour=6662, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.0375.
Hour=6668, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.03125.
Hour=6669, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.025.
Hour=6672, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6685, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6688, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.03125.
Hour=6694, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.025.
Hour=6696, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6697, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6706, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6708, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6711, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.03125.
Hour=6717, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.025.
Hour=6719, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6728, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6736, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.03125.
Hour=6741, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.025.
Hour=6742, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6756, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=6766, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=6769, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6776, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6816, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6822, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6839, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6855, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6864, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6900, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6912, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6922, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6935, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6948, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6959, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6975, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6983, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=6999, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7006, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7025, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7032, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7061, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7078, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7086, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7102, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7134, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7150, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7158, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7174, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7194, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7200, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7242, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7247, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7255, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7272, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7278, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7295, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7338, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7345, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7410, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7416, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7434, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7440, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7454, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7464, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7471, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7488, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7498, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7515, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7530, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7537, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7554, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7560, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7566, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7609, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7614, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7638, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=7654, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=7704, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7736, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7752, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7771, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7801, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7806, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7824, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7829, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7843, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=7846, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=7873, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7903, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=7951, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=7966, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=7992, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=7999, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8015, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8033, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8040, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8058, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8064, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8081, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8088, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8094, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8113, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8118, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8130, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=8134, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=8202, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=8208, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=8226, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=8232, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=8238, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=8255, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=8262, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=8278, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=8346, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
Hour=8350, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.01875.
Hour=8377, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8394, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8401, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8406, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8424, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8431, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8448, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8454, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8472, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8478, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8495, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8504, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8569, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8574, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8617, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8622, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8640, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8645, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8665, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8670, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8687, Sec=2700, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8696, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=8712, Sec=1800, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED -1 TAPS TO 1.0125.
Hour=8743, Sec=900, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.01875.
Hour=6, Sec=0, ControlIter=1, Element=Regulator.trans_reg_creguladortension(r:rdt213-rdt226), Action= CHANGED 1 TAPS TO 1.025.
